condition_id,event_slug,game_start_utc,cutoff_utc,away_token,kickoff_price,minutes_before,day_before_price,points,home_token_kickoff_price
0x32594e91901c9e11a5940b2090f5fc4654c419737de7df35a8d1a74f835d6996,cfb-unlv-moh-2025-09-20,2025-09-20T16:00:00Z,2025-09-20T16:00:00Z,113648487284809709033904313715777574832306444204545250059909733111700481803957,0.53,0.9,0.54,1440,
0x41a06b56c418abc793e2045292b6707533aefd49c979bb75142f56204840b735,cfb-unt-army-2025-09-20,2025-09-20T16:00:00Z,2025-09-20T16:00:00Z,64323241287651770606328534989202373530392633807458397883353266919244667255739,0.575,0.9,0.525,1440,
0xbec99f642e104a6a9023d2d2fffa1859c8c6ee6f2d8bd7f4dd15cbb5491cf72a,cfb-uab-tenn-2025-09-20,2025-09-20T16:45:00Z,2025-09-20T16:45:00Z,60788960420608420273677642058605014448017022334943818205549212969163383999235,0.0155,0.9,0.019,1440,
0xbcc44acb3ca67f8c9d989b431ee364629e03a2e668cbc67cd5bbfc724b131ece,cfb-orst-oreg-2025-09-20,2025-09-20T19:00:00Z,2025-09-20T19:00:00Z,108799671341977836489417117990803892065727371292391135200110013733039536338934,0.0205,0.9,0.0155,1440,
0xc5dbdb24fa06832401d5ab845fb55a1e8f885fdcf4b24537c91b9c0ff20058f5,cfb-aub-okla-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,10849669754966137996625949254601809124145858916166996759214843928243672027100,0.305,0.9,0.305,1440,0.695
0x64bc6723e94678f6f6e725f7f746874d4ca3eaa613e7c6681369bf44ab9178ec,cfb-ball-conn-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,11429297342745263225679276049598440137849405639292163732109191881845294773440,0.08,1.0,0.08,1440,
0xcc6b61212319fa5f2faaaf0115026ae36615c543b9da899987bc2ed6eaebc42d,cfb-jmu-lib-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,54682631594362348270556202004140062916868116047082371515637052823562378032483,0.745,0.9,0.755,1440,
0xcad5ff55e440eb956b7044418c2d5431a2432a06a9f967340f71668a8886dad0,cfb-kent-fsu-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,31212009261715166563385522334987803033870483997546367871465949890463588066695,0.007,0.9,0.006,1440,
0x8ee322293f4ed5459114fc50ea6a918b128e82e43c57fce563e12c802ef44a93,cfb-mich-neb-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,54459521780643980349729520701051303427477928528681261800717864348397579836320,0.505,0.9,0.52,1440,
0x6a7b6e8e995810d4521a92ab5050c4fc5b0529fd3dc6b3515ca9e880816a1edf,cfb-nc-ucf-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,108301993886411986796480418639279094667073251481488452640538274217166445624388,0.315,0.9,0.305,1440,
0xd127eb7c290289506f73892c93f4a0fd75fa3f6e7ff82603eddbbdaa687c5681,cfb-purd-nd-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,78956702143657634492813733106712316236712126905372515892238526310873487345309,0.065,0.9,0.06,1440,
0x4c03b4c8715ff94a27f3f40db38d65f34f3dfca3ea9d30e4e88eee23baadb87e,cfb-tol-wmu-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,93933673748724000015116626813718129076443688202071503788470076024312424710696,0.815,1.0,0.83,1440,
0x0affe85c6f20ceb60db89578d2096f49b1133146f4538c06e9bdd2454da9a992,cfb-troy-buf-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,110084541413118374645027606385584370333500854314563083810671435327984836633601,0.345,1.0,0.335,1440,
0xc331db2f14d42ec977c0ab00341dd3a755ffa3a1b1155fb1a31fd5e954324805,cfb-tuln-miss-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,114291287850118850875284650283882551180912925336510916962314922986560475056375,0.205,0.9,0.215,1440,
0x2189659f22fa034b530d872d84ad2048488ba99014a8ac06d6096b4963df9178,cfb-ull-emu-2025-09-20,2025-09-20T19:30:00Z,2025-09-20T19:30:00Z,76581670116640955762547554424624201830566932184384987249067382912288526833335,0.555,0.9,0.545,1440,
0x8127ae4ce00d83f7850d1179259ccd366d0daa091f59b501148033d90cf9322f,cfb-ncst-duke-2025-09-20,2025-09-20T20:00:00Z,2025-09-20T20:00:00Z,22598443753352023014166468961140766355015877301930003212582108814175945891412,0.4,1.0,0.425,1440,
0xbfc628b3580038b533d1f2573b2912305b5ff64012ed3c6ff4921767619d64eb,cfb-niu-msst-2025-09-20,2025-09-20T20:15:00Z,2025-09-20T20:15:00Z,24718374481873136435604708501645814545148983960690038825835243576887437964,0.065,0.9,0.075,1440,0.935
0x7d2b49c703ac3ce89b75d2b9829b6279b4760ee794fbc17a7372daa0d0993972,cfb-tem-gt-2025-09-20,2025-09-20T20:30:00Z,2025-09-20T20:30:00Z,36125728188911159765915518131062647576088624998419042694700652975919911842790,0.06,0.9,0.065,1440,
0x4d877d9eb1c5eeb29426957435880dfa59b7cc78923a7693d4bbe34038339e26,cfb-arst-kenn-2025-09-20,2025-09-20T22:00:00Z,2025-09-20T22:00:00Z,57644356082198262807444659726294742229596050592214998020378070550030391087749,0.645,0.9,0.64,1440,
0xa5fff44c364796c0294f7c44249114a508d89c5ad36d90046fc4141753aaf119,cfb-wvu-ku-2025-09-20,2025-09-20T22:00:00Z,2025-09-20T22:00:00Z,38747582705641035430007973007731065364665490389736999129133552309072833543558,0.195,0.9,0.185,1440,
0x5b81b85be5b5533df6241d41c06e1a46b03ab4b8a300f969e14213da8e72c6c4,cfb-boise-af-2025-09-20,2025-09-20T23:00:00Z,2025-09-20T23:00:00Z,78856120635651990555525848329849440014561733124772480455629511460800433371852,0.775,1.0,0.77,1440,
0x29b6c77f591eedaea30cff14c586b3ae5e62e20a8dc1d49c8875cffce6689bb1,cfb-ccar-sbama-2025-09-20,2025-09-20T23:00:00Z,2025-09-20T23:00:00Z,102261402199733029883812128111661847133344311443997634081513862747300762984160,0.155,0.9,0.155,1440,
0xc32432948a652d1293565a104e000279100e87a037fc4ff04dfbe218cd555c9e,cfb-mrsh-mtsu-2025-09-20,2025-09-20T23:00:00Z,2025-09-20T23:00:00Z,27478322105927836993599046324358635483404201098434753403077261164948350018102,0.545,0.9,0.545,1440,
0xaa5a8c83e5dd1b2587a5adaaa0da7bff71d418e299ca711cd63a84b1046acbcd,cfb-nev-wku-2025-09-20,2025-09-20T23:00:00Z,2025-09-20T23:00:00Z,38793724547490546203978580324486192108032281276621454965133251919581713536944,0.265,1.0,0.235,1440,
0x086988fc4429f0d166bb42192f2fc11eef2b2440936a15d07d31d97e90312cfb,cfb-scar-mizz-2025-09-20,2025-09-20T23:00:00Z,2025-09-20T23:00:00Z,50441764731994968683223767411083787328105058904543034848203316394945777843906,0.245,0.9,0.245,1440,
0x5330e997dd88a34e1ea810eb44174d7680c630b941e1e80fefd36613dca8e9c5,cfb-azst-bay-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,39515560517883404468203631806745310841497204142345793968397692293767711564998,0.465,0.9,0.445,1440,
0xb1c8a9859346e5fd092402a72ceb5d1192a2c7f9983aa88239459adf211c9569,cfb-byu-ecu-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,114619533848600900864874756581307125109605752324297151585329156520335293580762,0.685,0.9,0.68,1440,
0x33482be407bc706f8271bdca200a95a7f897bac800492069df0a3cc9ac9e56a9,cfb-gast-vand-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,93865184347579575020861084007271781151344201297245190821887088722618564689426,0.0375,0.9,0.045,1440,
0x166dc50db4bd8ff277a1873b179e5ab33a2f1b0b150530fc2288de32bf604c96,cfb-ill-ind-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,9943850202023702533261860368758924441291340946822741438237710723712473907545,0.31,0.9,0.305,1440,
0x4393391f09c8bfe64c4977acee40ad297d8b014a912e8a2d2ded39be157867ac,cfb-stan-uva-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,115672195964380047046309329986758692846616773466500616417214366809414925860631,0.14,0.9,0.135,1440,
0xa3a94e179dba0c4bd35b95dc4f968a120150a8ea0d35946ca35dad0b5c228448,cfb-uf-miami-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,27774306146211810230552812908775963586925037528583271838137206878775621092929,0.24,1.0,0.26,1440,
0xcbddd3eaee53b47fae67fd7b883cab67fc1ba7c591bb9cb2ce08e73d9510219a,cfb-usm-lt-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,99322087184530250040650942800006796925214121592120573367759183980598257858556,0.41,0.9,0.4,1440,
0x43dd2f5977079419dea8521fa5b60aa4d53981a361ca30fcc02dbee6008abe79,cfb-wash-wsu-2025-09-20,2025-09-20T23:30:00Z,2025-09-20T23:30:00Z,53193599659694818599743127487577105511921073022470096858791101816427186099515,0.91,1.0,0.91,1440,
0xbe64ac0083b7fcab0b99e0867713d9ef70fef961a8da0ecbce9b1d425fab5b42,cfb-shsu-tex-2025-09-20,2025-09-21T00:00:00Z,2025-09-21T00:00:00Z,58040611512894443294650504932231475928640467700667823981757595350427622926301,0.012,0.9,0.0175,1440,
0x4fdf54ae35e6aa90a0d67d12ef4c69f41ff2e43ef3d4a5b7d155abc806384135,cfb-ulm-utep-2025-09-20,2025-09-21T01:00:00Z,2025-09-21T01:00:00Z,1796808046488001009391856947154874966814431342533845390955260098702778895553,0.34,0.9,0.3,1440,
0x87b63a319b1b59e5799e8c957dc3189e6b0ea72cdbb956812f4953ffe458f4c8,cfb-utsa-csu-2025-09-20,2025-09-21T01:30:00Z,2025-09-21T01:30:00Z,47069442125672281219685150034266801789077527221062177372683885862730316637797,0.66,0.9,0.64,1440,
0x312b9c5c1e712fb150a557fbad12fbb69e84f5e036572aff3bdfbc2be245d98d,cfb-wyo-col-2025-09-20,2025-09-21T02:15:00Z,2025-09-21T02:15:00Z,6036867540242575973274774216440544745881874981724113396374039438096359225182,0.195,1.0,0.185,1440,
0xfe2b39eaf8209a7d0ce6c35ddc78e39069f70f9eb68270b1b9ef2c8de1ba2be4,cfb-cal-sdsu-2025-09-20,2025-09-21T02:30:00Z,2025-09-21T02:30:00Z,52537560246150191856010397087474582914279429862225108466942259667960353780481,0.825,0.9,0.83,1440,
0xc2e7cab4e3111d25914456053a685fa3ad942f0a23de3c2cf5ea90f4ca48e896,cfb-msu-usc-2025-09-20,2025-09-21T03:00:00Z,2025-09-21T03:00:00Z,10657975414768920010221332439158595062967288494004733467383722926244012206203,0.125,0.9,0.115,1440,
0x74526b967dffc08c39297cd6d383633887757192c6fc85fac7bef3b2fd075157,cfb-frsno-haw-2025-09-20,2025-09-21T03:59:00Z,2025-09-21T03:59:00Z,89310986609919703228364070750486811682348599214452804166094003191673722044316,0.545,0.9,0.59,1440,
0x98dde15f19b750936526d438b9920e325aece9d3e4144b71e276e96f557c1c49,nfl-atl-car-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,13875471483986037043917512654006556970820516942936795537749296517747845240477,0.675,0.9,0.685,1440,
0x00cfb1fe371a24b3a9d81f1bb9ba5a037a53f70cf5f2741f3e8d24ca0eb46591,nfl-cin-min-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,92986809570200895340848062892778807038414010019071340619897945655767072731517,0.365,0.9,0.405,1440,
0xfeb438246bc849b858cb0136ec42903babf3921f634cf1733ab833349b65e6dd,nfl-gb-cle-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,87258664697298601137287944285004765454415053322072807814794092254726185858006,0.78,1.0,0.8,1440,
0xcab669c074f8f790546d99e92a5864b14f46d98de451f35e26ea63c0089a7173,nfl-hou-jax-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,68225883195219390106211394704106822372557233192872998749574557437566108186749,0.475,1.0,0.475,1440,
0x0a72c4de1ae9224eaf23d19ed8710a9b569bcc18b872e5b0812d4e931e36b837,nfl-ind-ten-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,94879328291796788885175634946062995003145659696116266100807827109455487357973,0.695,0.9,0.655,1440,0.305
0xbaef857e53f69249525c725e35c4dafb4c9df13c915738351bf2d5ab9fef01b9,nfl-la-phi-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,51230043022936864370124816866072324883627957324170208944272847458327736631868,0.345,0.9,0.375,1440,
0xb68114f91bebbdf4db3b833187ffa59aa3b9a727cbc3070f232e2fbc8efa530d,nfl-lv-was-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,14749646198604487709483915164936437375690553743867604068353182912109039658409,0.415,0.9,0.415,1440,
0x44d172447f68fcc304a574af3439776f798155fee1ea6ade6861ea62d269a856,nfl-nyj-tb-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,32838747294601964372897965261836536574214405068363312006538202579200249032216,0.275,0.9,0.265,1440,
0x8610f5115132a1dbb5d9db6d2514880bffd355a08d4e7e7c4a4b8a176ed9baa7,nfl-pit-ne-2025-09-21,2025-09-21T17:00:00Z,2025-09-21T17:00:00Z,80270565129231744822259705326951533654149839236198446676801838809871663645030,0.505,0.9,0.535,1440,
0x63c2b29f776882f6a873ab08f9233b5ce81878f08901b356cefbfeefed9a7256,nfl-den-lac-2025-09-21,2025-09-21T20:05:00Z,2025-09-21T20:05:00Z,48117640740518226108140005956194608925457986057152995232409293702428831315173,0.445,1.0,0.415,1440,
0x027debee6533019ad89f0c725cd371e7743741993ba7299ffb6fd00fa2113bfa,nfl-no-sea-2025-09-21,2025-09-21T20:05:00Z,2025-09-21T20:05:00Z,112398846481534278879439450100988448792168123719253828829734134047212506347010,0.245,1.0,0.225,1440,
0x86114dd0c8cb0620543ac867b2c1c38715f6c71e62d2f6580c51c5223e6f3c3e,nfl-ari-sf-2025-09-21,2025-09-21T20:25:00Z,2025-09-21T20:25:00Z,20722642476649997844513728293814761821865660726549240826137985187317020079211,0.485,0.9,0.445,1440,
0xfa1e8f3b1d376187570365ccc2b0a75b75c6bac5e09af54cbb2f136dcfc15312,nfl-dal-chi-2025-09-21,2025-09-21T20:25:00Z,2025-09-21T20:25:00Z,66109324251120809826357548448240929229543115194646865750367470280391549484643,0.515,0.9,0.525,1440,
0x86f7bdfbb5d28ce8a9c455600e0252b016becf26a3868ac5ca6b85a65ac5b785,nfl-kc-nyg-2025-09-21,2025-09-22T00:20:00Z,2025-09-22T00:20:00Z,112085829861912577029912836392367723580587458860313519506210920865694145195698,0.735,0.9,0.73,1440,
0x9bb75ad1d36ca556770aa2e1e12d1a6cc4a96039664434a33d4d7221504fa28c,nfl-det-bal-2025-09-22,2025-09-23T00:15:00Z,2025-09-23T00:15:00Z,2515163246600094955146633950989102702179544078232026830982351749628779480896,0.325,0.9,0.325,1440,
0x465bb7c09fd6dd71b1dce092970aa5dbe0754bd04754d90580e32205c744d55d,cfb-army-ecar-2025-09-25,2025-09-25T23:30:00Z,2025-09-25T23:30:00Z,57389267771063789917755518172684950848170977249858843687459839587023041704854,0.385,0.9,0.35,1440,
0x2a749fa0cb0d3a9950eb54d6bc2800de73297906857b6093bcc1a9573c17fd05,nfl-sea-ari-2025-09-25,2025-09-26T00:15:00Z,2025-09-26T00:15:00Z,20943190611234549882277960944338616300224262497644018554698026621641409906110,0.535,0.9,0.535,1440,
0x802b26249e03ba6b92f73e1019f69f0688f9b59d2ea9ed8ec9f04cdeaed1dd24,cfb-flst-vir-2025-09-26,2025-09-26T23:00:00Z,2025-09-26T23:00:00Z,4212309991832275055250765742695700370309312176466693597699531502727847216985,0.725,0.9,0.7,1440,
0x8f6538c2a347994680ebe60d986f5d6887d0b50f476ee48ecb93878a197dd1f6,cfb-bowlgr-ohio-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,97242991871637383277885336046496107313936975302081880403665723342755301285267,0.265,0.9,0.255,1440,
0x60d542b301f0455b36adbf5de1cec2a8c5e85b40aaa88752826c715bc17e7f26,cfb-cin-kan-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,31228310211352622891063830881534029168056301415587402203281543113247850386875,0.34,1.0,0.36,1440,
0xf44c6f6a6deb2a2a769d163c8ba1c9bd73eb0465b49d6f5b1bc22b228856db60,cfb-duke-syra-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,103990867132420767171926114303662724597474573713144369858436813255575999528347,0.635,0.9,0.63,1440,
0x040bc569d4a7e31ac6a71fef318ae22b7dc9b9562925a8e67732a2b99dd9ff5d,cfb-gtech-wake-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,49853343634133832234568358058618592725662254830765872987282050264670500376187,0.815,0.9,0.83,1440,
0xcc6425f01129e2a7b7bf1ff218f5b9cead63459442fe1538f7261b4ff056c21c,cfb-lou-pitt-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,80145060399561674355915745490984347735114832178531731441626805326964150027762,0.585,0.9,0.64,1440,
0xd2943049935e7eb0df6027b7141113a6fe91a5bf288906751fdf9bec4344cf81,cfb-nd-ark-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,5889905986321118562585689975663549938775886890621012125629227531955301507015,0.67,0.9,0.635,1440,
0xf88ca0f086c6e7d3dbee06092112e6772e2e981f5d23e94efea8f1ae69c8f6f9,cfb-rutger-minnst-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,100683984359188461148966084777461393286479369232291326381003068052681801800987,0.385,0.9,0.345,1440,
0x9a5e6b7e96aaa8166ce6cd132a982b88669c01bae23cd59c0aefa5b982402fe8,cfb-sala-ntx-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,83314170229711045749992910941695215586948083273876058052542317602771831779099,0.195,0.9,0.195,1440,
0xe00b8cd962038ff422aa9dc0948283959850ffc264c23e67a96124d1a86b2d3a,cfb-ucf-kanst-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,60840036631999650566019956942861604946485838508822449770184905371748015178832,0.34,0.9,0.325,1440,
0xd9f4f79cf81ed6b33a86383242d9ca0688a7708e48df2a3afa9b5af4f1a8a489,cfb-usc-ill-2025-09-27,2025-09-27T16:00:00Z,2025-09-27T16:00:00Z,16474560570878677041258675866930361500054412057965000878983102982842310160755,0.68,1.0,0.695,1440,
0xe1eb6ee66a0df54697f1c6054e7158233a05826ef27e84987da6dbe57e211b17,cfb-utahst-vand-2025-09-27,2025-09-27T16:45:00Z,2025-09-27T16:45:00Z,106864281563748838241651587170328058548615642958999531815559787865523910076417,0.07,0.9,0.06,1440,
0x60e38e0bbebb7728077f96ae311178736ce9fb8a886cd8dfb26b1c32f379c7da,cfb-emich-cmich-2025-09-27,2025-09-27T17:00:00Z,2025-09-27T17:00:00Z,46636309173641080689342906192474134603109928540249343910567733724825935022330,0.41,1.0,0.365,1440,
0x62304de442494d50be99f801851b53173c47a3d5dfed2ab732f59f681df0d123,cfb-gas-jmad-2025-09-27,2025-09-27T17:30:00Z,2025-09-27T17:30:00Z,97236235313473860258243008872597575512828101361804197943441390517975938625537,0.15,0.9,0.135,1440,
0x9d69b7a53151394a2a14f1cabcb853c04e1765fe80f12dfecad07e21cf8b2223,cfb-arkst-lamon-2025-09-27,2025-09-27T19:00:00Z,2025-09-27T19:00:00Z,23213154831625647163423519752201114121339535459944380113122433316419094951832,0.475,1.0,0.475,1440,
0x929c40f5a0ef9d82ecf36c4b8a819600f55c7ca46f81e7d9198d7521ddfbde64,cfb-akron-toledo-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,45584328601204330669082273868552173313022005428899723636091591140484893922725,0.085,0.9,0.075,1440,
0xa96fff91ed4f2a9fff6b45e7646461ed84244eb698fbfb9ab24f01262a5981d8,cfb-aubrn-txam-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,100693614552327259041869763225570415927272724884766880148827639060992422440365,0.32,0.9,0.3,1440,
0x8b46e0df4f83d9c44ad06bb20b59f7a956dba453d32b7614f1ce6593f57c4fbb,cfb-bayl-okst-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,60975715709188454495702284270861954908130917073819443587435518574669993976268,0.91,0.9,0.915,1440,
0xb36b6bedf24f602fe1a1bfe666b16ab5e4e7c4ebc8eac271e4a63d7b6c98587a,cfb-cah-boscol-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,103624727215862380862097953041546939484514800835775433430425324178039063311075,0.335,0.9,0.33,1440,
0x4cdfbf7d0bf6d6f0bea480e210289d4842825834b5ef193387661b6fec3db64d,cfb-ind-iowa-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,84684602205596823828378214090955557945942574260277357730130088898407350473644,0.75,0.9,0.735,1440,
0xb1eb994bd536d02d4d773d6b17c11ab3ebbe25face9c6861d4bfeb7049deee88,cfb-lsu-miss-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,84992445447629678568776971421287255423937223114325022573750879297342392611390,0.435,0.9,0.465,1440,
0x84cbf4d230de080d09f74afa3845307f051344db46e2d5f7127a399250d639e8,cfb-ohiost-wash-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,82541626595718426950840468794163792179288354879328598072468921394373465264551,0.76,0.9,0.745,1440,
0x62339a9ab2bc7188dfac5cf2e740e95d6871c71b74eb44b77797dc4b498be47e,cfb-rice-navy-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,76283820756730109953361090186340169191093133103430208835125185161249308411867,0.175,0.9,0.165,1440,
0x30f0ffc61f0760056aba069a0d2b014f115c32c8316965997748ca6eab24a5d7,cfb-sdst-nill-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,9381768915341322814430259091558997821836189975533998144586604657689122127237,0.545,0.9,0.545,1440,
0x225140ed25261b1a2e8f6c007ec44d40629a38dc8b8eef5d70df536bf9d3b5ac,cfb-ucla-nw-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,114928448680480839746671792806280228474109310695972012148574021626774592455169,0.345,1.0,0.33,1440,
0x1c4b405a41b317d0e30bbc5c54f8c15514e7818b0c9beb755788a774bfdf9d18,cfb-uconn-buf-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,35682591301566722799548470944205509458676287240159892557911892346391150613394,0.59,0.9,0.595,1440,
0xcb72bef8df7a106fc87f4acf814992893a3607cf169b76a8ed4bf6c15bcd3c72,cfb-utah-wvir-2025-09-27,2025-09-27T19:30:00Z,2025-09-27T19:30:00Z,61648567641655626307560566502740202919810257029076697599167681884427319151389,0.815,1.0,0.8,1440,
0xbda39417c17e7ef780eee52a41a51c883672ce626fed190d83d57d83120ef4d1,cfb-nmxst-nmx-2025-09-27,2025-09-27T20:00:00Z,2025-09-27T20:00:00Z,75659104917355516420907053174335726743642217077000122498044109735665616518683,0.155,0.9,0.165,1440,
0x92dfcd4e774d7ec01498f30b9a92f2f73dae4aff0fc91574f64e5761d7b2b201,cfb-tulane-tulsa-2025-09-27,2025-09-27T20:00:00Z,2025-09-27T20:00:00Z,36894321915045842135088186395907430021940482893209426579590992205317121097102,0.84,0.9,0.855,1440,
0x25ac36d8bad5da418bad8134bf70a2461b145f8673f329c34ac991bcd1827ff5,cfb-hawaii-airf-2025-09-27,2025-09-27T20:10:00Z,2025-09-27T20:00:00Z,73543872922781049424723928629009126361701763614791082246662095314146689867100,0.285,1.0,0.31,1440,
0x7aa6788e40168d0087f978a0caab2f2a0934d43a2194989e4f940f81ee7fca9f,cfb-tenn-mspst-2025-09-27,2025-09-27T20:15:00Z,2025-09-27T20:15:00Z,29252260069938506044016719739051634009103843000776502003372030138704711754539,0.725,0.9,0.72,1440,
0xc42e6c5feac01a06c8fd83780b71b4db2042f397662d2bbe0793f9842eff96c7,cfb-librty-old-2025-09-27,2025-09-27T22:00:00Z,2025-09-27T22:00:00Z,73800861728763496778350594362038681516056565799170013310635776283686136737647,0.155,0.9,0.155,1440,
0xff409e1cee0eb6ea0a7ab0740baed14b22c2395fe16228a2e8534a5bda0b7274,cfb-mtnst-kenest-2025-09-27,2025-09-27T22:00:00Z,2025-09-27T22:00:00Z,82488670223809594216810711707150141907028869728327083808176154974999553850202,0.305,0.9,0.295,1440,
0x5da0465202f625a1147bbb789e288310e90bbb020a776330bd3d333b37e55f90,cfb-ri-wmich-2025-09-27,2025-09-27T22:30:00Z,2025-09-27T22:30:00Z,66644344270248127085276240534243458327800132983421466374468743196991525672965,0.285,0.9,0.3,299,0.715
0x885033b344ce021418674d35a253fbc7f265b06fd1ee92b8e9a0d36a3cd980fe,cfb-arz-iowast-2025-09-27,2025-09-27T23:00:00Z,2025-09-27T23:00:00Z,80946675979036203384344460204975879881293566404790336711675001044947102544728,0.38,0.9,0.345,1440,0.62
0xd3ecad982219eaa8452a7cfb9e864bcff37c966c8b3aa140e257a9d70f18acda,cfb-jaxst-soumis-2025-09-27,2025-09-27T23:00:00Z,2025-09-27T23:00:00Z,57583370896077447154637816813206016668197210047992106127729566271341984540105,0.36,1.0,0.38,1440,
0x72544317201b15fc25948cd22228983362125986eaf24826a4876788888872eb,cfb-mphs-flatl-2025-09-27,2025-09-27T23:00:00Z,2025-09-27T23:00:00Z,31599886959748308970929925242031670345638695590013189558211449221835384968679,0.815,1.0,0.815,1440,
0x9f382d62f4757a8832f637f239904fb39c8d495e33c0726e914beb830c7e7e35,cfb-vtech-ncst-2025-09-27,2025-09-27T23:00:00Z,2025-09-27T23:00:00Z,44530895518203727051694267145520496039869887009226271518830322841088226528415,0.245,0.9,0.235,1440,
0x6d59bd171d8b909e3af44c2b0c52bd6a690480805e7d380f0241fa3c0e7cbdf2,cfb-wkent-msrst-2025-09-27,2025-09-27T23:00:00Z,2025-09-27T23:00:00Z,81134490038786774697922097899923799431270349022269110700662178678447456774104,0.62,0.9,0.625,1440,0.38
0x78ba21fd7871d3fe5eb50b3834a18eabc98dca241e1dd842623b0c0bd65dc041,cfb-ala-ga-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,64915121404697664970464110212045671619737548049651745901999888719234146110420,0.445,1.0,0.43,1440,
0xbf137621a4f5ba06d83dec7c62cb38efa5dc819723e8acc6aed4251318ffc0d3,cfb-applst-boise-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,98955956409942231165850549096301142372072018589635217285208023301566498969319,0.135,0.9,0.13,1440,
0xfb41ad72ca45f94f335a6eef84daf6a761262a87cc581ebf9711a4bd44599bc3,cfb-ore-pennst-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,86526180149590037791473915924268329008410532448259113943246006964291936534620,0.365,1.0,0.38,1440,
0x93cd8e4b8a9f6ecbccbc95257e388dec771bb599408d441b98946e5d4af60f02,cfb-sjst-stan-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,37779768590324129935252406374492498992031784339490132585415961524944500100173,0.415,0.9,0.425,1440,
0x42570e2cefd9d65d17206a2074a1af70dca4df8730a16c7419aa29604633a37f,cfb-umass-missr-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,34455877990676363098731679545054150177037619500037747310502946553539098920547,0.005,0.9,0.004,1440,
0xa23a6d89738fc76a3d62807428b2495f70d23518730314613405ed151146c6bb,cfb-washst-colst-2025-09-27,2025-09-27T23:30:00Z,2025-09-27T23:30:00Z,113083127160296397050568616515423592355006496617303974981724401643913109542142,0.35,0.9,0.335,1440,
