condition_id,event_slug,game_start_utc,cutoff_utc,no_run_token,first_pitch_price,minutes_before,day_before_price,points,run_token_first_pitch_price
0x257a813e9250708257518f938eade20d6c4174821b6b8735e02bd69cf3d3beec,mlb-cws-laa-2026-05-05,2026-05-06T01:38:00Z,2026-05-06T01:38:00Z,105158675650246573793358967305990117233382802168750859975673333369844526576804,0.485,0.9,0.54,1440,
0x513d16e12a901e41c56f953fad9eb7f1aac8a5d0850af0cbfde0b67a4a8e85f7,mlb-atl-sea-2026-05-05,2026-05-06T01:40:00Z,2026-05-06T01:40:00Z,25244923290685535479483060083426173849199231911349102084082244397243102833299,0.525,0.9,0.51,1440,
0xd54706d4fd09e83a76ac1c3f41ddc9d5c4c009911be2cf93c161382bbc46fe94,mlb-pit-ari-2026-05-05,2026-05-06T01:40:00Z,2026-05-06T01:40:00Z,76510826269210883818543988024221549462969094404247674723191032800760111048592,0.485,0.9,0.49,1440,
0xf569171a50c28afca8568ccf8e4f3f59204db6de0570021fcd67c6c77991fd7a,mlb-sd-sf-2026-05-05,2026-05-06T01:45:00Z,2026-05-06T01:45:00Z,112420887445403166996589522072621373370992742159285149873955863418171599509147,0.55,0.9,0.605,1440,
0x98dd63156d016e163c6417b2ea897dc6da8c7abcbbd256d49aac6535a022e1bb,mlb-tor-tb-2026-05-06,2026-05-06T17:10:00Z,2026-05-06T17:10:00Z,77061786622617636237091510922072390880968376586015485796504351559268384056170,0.535,0.9,0.545,1440,
0xf3b21c4fa2ac8aca87da9da0696138fbd0980de28b5ac43fbad958f939a9d566,mlb-mil-stl-2026-05-06,2026-05-06T17:15:00Z,2026-05-06T17:15:00Z,113373184006096862525111684785147494002621322882212792288985292395106200070433,0.525,0.9,0.56,1440,
0x7b0c3adc0f3bc41105ae7171d9f362d4e472c8f9f71dcf3823266dd527157e7b,mlb-lad-hou-2026-05-06,2026-05-06T18:10:00Z,2026-05-06T18:10:00Z,68878751379182631358134497320953492349631335747732333468734460732876981566255,0.48,0.9,0.515,1440,
0xbf680bb1a836cf72b778bdbc825392868784a2e56c7d8c25f48e685547a94fb4,mlb-sd-sf-2026-05-06,2026-05-06T19:45:00Z,2026-05-06T19:45:00Z,47310865188231669321957011625601145252359928783227532159129303708044196645631,0.515,0.9,0.44,1440,
0x15aef8af80a17edda7e3b51052a867806af5cfe6a5bd2ed78ca9a2b5c342b66c,mlb-cws-laa-2026-05-06,2026-05-06T20:07:00Z,2026-05-06T20:07:00Z,88228851268511858639529823291425548565771949558240801592045138043272810104492,0.485,0.9,0.6,1440,
0x4548b9607067fcb77ede52dd60fd591b9e95b4c2cbe7d3c1fa2b7b3625f4b414,mlb-atl-sea-2026-05-06,2026-05-06T20:10:00Z,2026-05-06T20:10:00Z,37906593250854869415851221521280105618593926736620289396571410292653141410703,0.495,0.9,0.435,1440,
0x8a75fa3cd05a0cc7256e26022954e88934aad077a1ed39876c74e01f2e64ba68,mlb-bal-mia-2026-05-06,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z,52459152736785888847553396456083249656412481562913081543157358767186233389173,0.49,0.9,0.44,1421,
0x7f8afd2949051f0142b32408417d8456d9287acdac121894a6e11e82703a786a,mlb-bos-det-2026-05-06,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z,5207910331000626877659042410533029720793345435560352315427830272951358342896,0.51,0.9,0.57,1421,
0xb3bb9440392ebe415c37affa4af18ac147f868bd609704651966df083506d1db,mlb-oak-phi-2026-05-06,2026-05-06T22:40:00Z,2026-05-06T22:40:00Z,107774695518702514904013891022183246341942357911172665293144611117186391984917,0.52,0.9,0.48,1421,
0xcb85d45c77d0004a1a5df5e32f02074a3c7150786bae304357008030def026b2,mlb-min-wsh-2026-05-06,2026-05-06T22:45:00Z,2026-05-06T22:45:00Z,60045727425840925022813532417638292348425398013021115814184306199172207608447,0.475,0.9,0.455,1421,0.525
0x2eb031521b02beb44b7ad0f44c6bdfebb477a13542bae555c4a6fb916fd075a6,mlb-tex-nyy-2026-05-06,2026-05-06T23:05:00Z,2026-05-06T23:05:00Z,72728720799590437566700331765139832518983861086783484347296575390717584612550,0.505,0.9,0.55,1421,0.495
0x23d7fe736a86bd1600d7676af182c4b0d34b2e92676f54e6026c955a06dde3d1,mlb-cin-chc-2026-05-06,2026-05-06T23:40:00Z,2026-05-06T23:40:00Z,55688681291517577087011447775786497487009945331052491676036805008083984303867,0.535,0.9,0.42,1421,
0xe0acc8e8b283370109ba0c7c55a20c80f5b0bac96affb4f4e24c9d5c17e82053,mlb-cle-kc-2026-05-06,2026-05-06T23:40:00Z,2026-05-06T23:40:00Z,13596768772240988634684490644889646063611780867512036965432798988752253349718,0.56,0.9,0.46,1421,
0xea81ed49b519bc2a4ff5672a66724cc30031c4aad8edd753d117f6caf2fcd8d2,mlb-nym-col-2026-05-06,2026-05-07T01:20:00Z,2026-05-07T01:20:00Z,37558848231207370846230406219122023657397525248236638276706750896539747188719,0.495,0.9,0.505,1421,
0xe19964eef04bd42ad0649b54620a74dcbca6cae7bc246f3ff7922cc96ae599a3,mlb-pit-ari-2026-05-06,2026-05-07T01:40:00Z,2026-05-07T01:40:00Z,56124609030185077997701955384845211373901568956345309006687250856698170425057,0.545,0.9,0.51,1421,
0x74f20df88d4b745143f870d25605119a93ec1e1f10cf3ccc9c00879bfe22149b,mlb-tex-nyy-2026-05-07,2026-05-07T16:35:00Z,2026-05-07T16:35:00Z,58170518736111628607863236663983615445637064428741387538159739545518238672011,0.495,0.8,0.52,1421,
0xebcb83ed3fd4907a0cfd45fe1c0a2f23a4e62921aaf5dd0b4e77be0e20387391,mlb-min-wsh-2026-05-07,2026-05-07T17:05:00Z,2026-05-07T17:05:00Z,18469765164416048542033448069708389468782231523853635523480128216264030467991,0.49,0.9,0.485,1421,
0x388e346264834e3ebcd369bb244b6def94414b0bbc67133758d67ad8cfa151dc,mlb-cle-kc-2026-05-07,2026-05-07T18:10:00Z,2026-05-07T18:10:00Z,70330659054408849394142672085897787139445735639716594649117244987397193873596,0.475,0.9,0.52,1421,
0xf5cc3e36676ffcd9279d5f3d2d1c85531bb63cb485dba90e7d849f78af0419e2,mlb-cin-chc-2026-05-07,2026-05-07T18:20:00Z,2026-05-07T18:20:00Z,13085313663961103979574390073074643199332044588917670962926439555199019750555,0.51,0.9,0.515,1421,
0x8dbc27b79d54f7a7c3d9db30e1487e83d96a1585cbe25f9a0eea5be90d5b4786,mlb-nym-col-2026-05-05,2026-05-07T19:10:00Z,2026-05-07T19:10:00Z,18951112059403593574021336459231777584190528485218978839096530761443411069467,0.43,0.9,0.49,1421,
0xf750a5d077a922645b1da5f6553e121e526630c9c8cea8c964943ffa42087209,mlb-pit-ari-2026-05-07,2026-05-07T19:40:00Z,2026-05-07T19:40:00Z,12380382722670044558328483608603260723754269667351961503529835551223089864211,0.495,0.9,0.52,1421,
0xd4e526533b50539962960893a9f9cad57450b6c5bcc9ee3b45c5901a852a4972,mlb-bal-mia-2026-05-07,2026-05-07T22:40:00Z,2026-05-07T22:40:00Z,32955626203799579134107435533544866325856362169353052537081495271674436305898,0.535,0.9,0.52,1440,
0x8aeab6eb8a634b07b72b1556272b99e772a908e68fda52971f268db2d9aa2e7f,mlb-oak-phi-2026-05-07,2026-05-07T22:40:00Z,2026-05-07T22:40:00Z,89675465379789880441468555643594985401634175230533957063062132455681440066503,0.48,0.9,0.48,1440,
0xe934d98c9557cdad0fee8e8ac2467f3d926641c6d613b865effa927f9720d452,mlb-tb-bos-2026-05-07,2026-05-07T23:10:00Z,2026-05-07T23:10:00Z,22002705821064189775800533240339735371228345506837878064246544707620324463702,0.535,0.9,0.52,1440,
0x06fa0b97c3de5bdb20adfa1c60b4d3a74b0b10f52412737374f9880305f457e5,mlb-stl-sd-2026-05-07,2026-05-08T02:10:00Z,2026-05-08T02:10:00Z,94010071327008381831532483804104533777928665634573769747810712392583210414882,0.535,0.9,0.505,1440,
0x362917db8abf95ac9b6f145dfd887ba1a1ce28829443494eb15bc461a9a1d3c0,mlb-hou-cin-2026-05-08,2026-05-08T22:10:00Z,2026-05-08T22:10:00Z,41814173926359575362548091767566216587068102784886245932908658317329235108693,0.485,0.9,0.4,1440,
0x6fc0f7f5b1a2ee5b96dbf11a6e2497dc2e379d7854944f7a7b14f75542a08246,mlb-col-phi-2026-05-08,2026-05-08T22:40:00Z,2026-05-08T22:40:00Z,2171986870330958086434257848994602524464133287608348955407424077244291991268,0.56,0.9,0.53,1440,
0xd08390c4643a5a406dcde5ddd8308634f58a6e763413d438ca4478db23fcea0a,mlb-oak-bal-2026-05-08,2026-05-08T23:05:00Z,2026-05-08T23:05:00Z,52566207371104447112469213122356067889667710481226503748990552891057560620361,0.475,0.9,0.505,1440,
0x4c6d7e2d91938867064e4872b95d3c5649c6f6a5f3fd716a69870b40253336d4,mlb-laa-tor-2026-05-08,2026-05-08T23:07:00Z,2026-05-08T23:07:00Z,109012963791545973143211074327262554641956860300979389760187246477342304426357,0.56,0.9,0.51,1440,
0x89017cf4878562a47135270d95c1a86b90ff91fd7f011ec5345431c027cb14cb,mlb-tb-bos-2026-05-08,2026-05-08T23:10:00Z,2026-05-08T23:10:00Z,55900764873068931392914298593103989588514868468614326246168392006035917142405,0.505,0.9,0.52,1440,
0xebebdfe1ef5520364a5962fbebe410632d4393ecbcd01febb3ed744630f7b02d,mlb-wsh-mia-2026-05-08,2026-05-08T23:10:00Z,2026-05-08T23:10:00Z,99159636493623315374250793607191340158359768078290064290661354530656741376394,0.54,0.9,0.515,1440,
0x8619b66c14f60a2ea82a8cbe1552dd77f566de2719b999e4d7927e31f249f73a,mlb-min-cle-2026-05-08,2026-05-08T23:15:00Z,2026-05-08T23:15:00Z,13063577898590175271942576836031941918058261770616811769879361783504988053344,0.56,0.7,0.54,1440,
0x6d089cffb473235b2ffa2118d2cdf1454a46121d9059fbbfbffbd50998f8144c,mlb-det-kc-2026-05-08,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z,20408656247575908361715565942391023512901049756949650363129310496744939312076,0.525,0.9,0.55,1440,
0xc17f2dadb860a7dca6231f510c3e71bf05b87edf81d0d57b339cce92d535f302,mlb-nyy-mil-2026-05-08,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z,84975249632126337644776888871106521208979852377505933626858497825120432878666,0.55,0.9,0.535,1440,
0x9b45b392cefe9ade64afd096dcc2c3a2a15f81ae6c9bf5430c2a5efb7d265729,mlb-sea-cws-2026-05-08,2026-05-08T23:40:00Z,2026-05-08T23:40:00Z,92247151931645086809652999883299377790697015312729466802763758202675923030400,0.53,0.9,0.515,1440,
0x84e9abcd3a75d641e380d8d39c2b32465a56c816df69be448eafa1cdc4756275,mlb-chc-tex-2026-05-08,2026-05-09T00:05:00Z,2026-05-09T00:05:00Z,68729708544206449505922937883396286497131400803257406729002918827444969726527,0.52,0.9,0.515,1440,
0x21a4cb6c6a57da900b512f807e6d04385b64d5a14da017c611442a74e212ed2a,mlb-nym-ari-2026-05-08,2026-05-09T01:40:00Z,2026-05-09T01:40:00Z,31816751723575981280636652239006980677389118834854742469548316574567015987852,0.525,0.9,0.48,1440,
0x687d9949786f12b40f9f37cd75b095b4cec6d51ea041819f40cc7f7a511246d0,mlb-stl-sd-2026-05-08,2026-05-09T01:45:00Z,2026-05-09T01:45:00Z,91494845272998154670610496861730209566663495932946121175569863846311340496413,0.535,0.9,0.545,1440,
0x3677596554f3abe7e41b7d9980c0dee754224b92ca24d7d37a006c5baa3006d9,mlb-atl-lad-2026-05-08,2026-05-09T02:10:00Z,2026-05-09T02:10:00Z,54257114745577312710003169398587224371546142321130418872756368172445412622520,0.53,0.9,0.53,1440,
0x4598fb0e5fd1feb62ec4dc8cb300899a104bb86a55235ad6c14611d757e08295,mlb-pit-sf-2026-05-08,2026-05-09T02:15:00Z,2026-05-09T02:15:00Z,36795830650298828596418186383425020038100201098835431389949470863635627504825,0.555,0.9,0.62,1440,
0x70f7439f1f94ac2066c8bc7d76689b67d392b0bfd73a0a82def9abf21d68f7e0,mlb-laa-tor-2026-05-09,2026-05-09T19:07:00Z,2026-05-09T19:07:00Z,38669204188548609037622691860569456332736236877614932070925500116171590461102,0.525,0.9,0.49,1440,
0xf073832b2b96e184c4f2f7f40ed92b219d1f6cbe389ececb39b62d1a54462e7f,mlb-oak-bal-2026-05-09,2026-05-09T20:05:00Z,2026-05-09T20:05:00Z,112168182606001353131485659408581554956415836401244241270893064465738830288623,0.48,0.8,0.495,1440,
0x163d87b31e44a2bae22c40d016340a3fbd127a3c7c7d04e587391d443f366ff5,mlb-hou-cin-2026-05-09,2026-05-09T20:10:00Z,2026-05-09T20:10:00Z,57909712736138015071791576705188130182834376993014796038551498239078700110612,0.525,0.9,0.39,1440,
0x35ee06e95ba9110be33cec1819cc0e7fef2e9aeaded29acf832ff5f0e9287d30,mlb-wsh-mia-2026-05-09,2026-05-09T20:10:00Z,2026-05-09T20:10:00Z,31869059093968241886357897810803292051997593475842176329161021269540475541098,0.505,0.9,0.515,1440,
0x61acbc0ba6939eaf900bef0b2ef794f67e7cef906b88a9f0c205872db011d1ab,mlb-col-phi-2026-05-09,2026-05-09T22:05:00Z,2026-05-09T22:05:00Z,28483063845380967723240758184401005768540248776623880701659360834580987520823,0.485,0.9,0.59,1433,
0xbc6a972a45cddd5238153f14171b058ced7a58f682866cb17be731e9293bd2e3,mlb-min-cle-2026-05-09,2026-05-09T22:10:00Z,2026-05-09T22:10:00Z,646586019028913163108841935251962594256475643600310956111104009050048620767,0.56,0.8,0.52,1433,
0xc06359cde4ee9f73a8b0a5f2ca8106012b5970a72f1cb60054f9cf88385797f2,mlb-chc-tex-2026-05-09,2026-05-09T23:05:00Z,2026-05-09T23:05:00Z,8784089655391359713806488464690963231997662871192438301231271040908292323093,0.535,0.8,0.475,1433,
0x292837fb2eb945f195eb0b8bfa88ca7d98a7ba40e51e648d4baa07957e2c2c8b,mlb-det-kc-2026-05-09,2026-05-09T23:10:00Z,2026-05-09T23:10:00Z,114109603639813715395164521063774135979704712406160140154134982560275014140577,0.495,0.9,0.525,1433,
0x5784346bc6f234d57320c5df1f3df77cdaac273f19757a8c18ad571546428c42,mlb-nyy-mil-2026-05-09,2026-05-09T23:10:00Z,2026-05-09T23:10:00Z,43230849554353572303201010786750997420718323160349839162163671689400487681547,0.555,0.9,0.525,1433,
0x3f5185c2d10373e9e2d4d0d4bbe09f7ec81b9e6daad41e52626fb331558ccb41,mlb-sea-cws-2026-05-09,2026-05-09T23:10:00Z,2026-05-09T23:10:00Z,75132784159912430720476930311267904782101629921851057039271578167968899202362,0.48,0.9,0.51,1433,
0x02961bd3dcd30c46fa2ba946ede2f1971ec415633bfc9789d9c7cdecfe3ef458,mlb-nym-ari-2026-05-09,2026-05-09T23:15:00Z,2026-05-09T23:15:00Z,101693610344045113650780923322418833879568210250949610901293905636452975301249,0.47,0.9,0.495,1433,
0xcce2b5c4ba119081c799c8ac6f8caa1d27ebaa447510c961f6b7f3246235ea24,mlb-stl-sd-2026-05-09,2026-05-09T23:15:00Z,2026-05-09T23:15:00Z,114126119168557902480132084988423720822860024738095512169479663580363793725124,0.505,0.9,0.44,1433,
0x16ada6dc0aa9c650b41d9130f37744b02d4e640bb90bb2921b2ddf1cbfc26222,mlb-pit-sf-2026-05-09,2026-05-10T01:05:00Z,2026-05-10T01:05:00Z,37368598684014426296110025349370049519314398771084413515582783253489070188027,0.6,0.9,0.49,1433,
0xb3739762cd79bd9640c5fe6d0ca1604d1650c8d9b273d1653c081dfc2218cd08,mlb-atl-lad-2026-05-09,2026-05-10T01:10:00Z,2026-05-10T01:10:00Z,15904972738200747138495800174445298752974519191278521525120532545448507449644,0.51,0.9,0.505,1433,
0xd5e4cd615efbe8e78d0ae031356891c7b527277c2dc9efe6167974edd80d300b,mlb-wsh-mia-2026-05-10,2026-05-10T16:15:00Z,2026-05-10T16:15:00Z,72776295140999847066760173175385790335305015469457567093295067335789793787575,0.53,0.9,0.495,1433,
0x8e7bc868189feffb66dae194506608170b5812904858e569fb717950dc3d2bfb,mlb-col-phi-2026-05-10,2026-05-10T17:35:00Z,2026-05-10T17:35:00Z,41354319702442662151924626668706770851183097614619058605059729284236648989004,0.52,0.9,0.51,1433,
0xf558fa73981a8623b9c94efe13d29ece643d42b2e0087123177d6bc82d4bb20a,mlb-oak-bal-2026-05-10,2026-05-10T17:35:00Z,2026-05-10T17:35:00Z,45094424361056946594062486994483987577951493329082691488601463402020648766998,0.46,0.9,0.495,1433,
0xdc362c780bacca4692ca0117a4ee143cec861574d2eee61c34133f823830c09c,mlb-tb-bos-2026-05-10,2026-05-10T17:35:00Z,2026-05-10T17:35:00Z,73595624957633030621021636883488027906457524071215170331771751231470012308491,0.545,0.9,0.61,1433,
0x191cd2eedaff52d373ed3a824878162112abdef3654535f23219cc10de5fe666,mlb-laa-tor-2026-05-10,2026-05-10T17:37:00Z,2026-05-10T17:37:00Z,66853781682835965767989678281921095374752389913617523131011468590977835575245,0.525,0.9,0.55,1433,
0xbbc8d81ed80620c2b2f120422af0aec4f064eade3ee481471ca8bc981a877498,mlb-hou-cin-2026-05-10,2026-05-10T17:40:00Z,2026-05-10T17:40:00Z,74315381614985185738944561060704663114753781485755276656201185247937512135883,0.5,0.9,0.46,1433,
0xdad0087dd060d7dd984e54853b784b50460e369fc707500615bc4c52b3d19834,mlb-min-cle-2026-05-10,2026-05-10T17:40:00Z,2026-05-10T17:40:00Z,53230879818376607072913199046846810077162832360504973110948301166672389802733,0.565,0.9,0.525,1433,
0x59b38f0364d9a3fd35c6c29e59d87d308e780d5862293cb44798050479c5642d,mlb-nyy-mil-2026-05-10,2026-05-10T18:10:00Z,2026-05-10T18:10:00Z,60464997955267396243651787617538104215619955467118561006961573085459349716431,0.51,0.9,0.515,1433,
0xf8859453f9e98b0f821020274c2f510c3445fff47958167580fc451b5b4fbc1b,mlb-sea-cws-2026-05-10,2026-05-10T18:10:00Z,2026-05-10T18:10:00Z,56741685421369087355881345395221321846130103902861725330399448592908880888082,0.55,0.9,0.515,1433,
0x03ddef758259765968b363c043282085d28b8d361c1ab99f1a45f47f4c4eda68,mlb-chc-tex-2026-05-10,2026-05-10T18:35:00Z,2026-05-10T18:35:00Z,94645652364159152050143612781687243145355081853506953342811699319565365966055,0.555,0.9,0.535,1433,
0x7f1aadc59db325dbfbe2cbe0fa8878dcd2c9b7563ed3823a6ec6b89d3bf7d702,mlb-pit-sf-2026-05-10,2026-05-10T20:05:00Z,2026-05-10T20:05:00Z,100335048906630501579274781473708395547903410740659340059058487469694594602241,0.535,0.9,0.475,1433,
0x77ff7c6caf5c34f1799285e1efcf4f08e059623da4989bde61cbd57db687f680,mlb-atl-lad-2026-05-10,2026-05-10T20:10:00Z,2026-05-10T20:10:00Z,32135927630249013718926892834428563546275407589801165977443231134310953898447,0.485,0.9,0.505,1433,
0x989013616bcace3bb78272c3b87b31c05e398f03434ca292341675ec9ce7baff,mlb-nym-ari-2026-05-10,2026-05-10T20:10:00Z,2026-05-10T20:10:00Z,110337490288620607274858658743253079891430518850062742457085155985955946057480,0.515,0.9,0.495,1433,
0x4daa283f8aefb26f4232718ae4d65b73e3f84e0ed91950143498b2a4f76aa21f,mlb-stl-sd-2026-05-10,2026-05-10T20:10:00Z,2026-05-10T20:10:00Z,105129486808994765655291186886129270996687637817295505339967729241992134060229,0.5,0.9,0.56,1433,
0x261829a641045207ce24d5589be7da884b7d110601698747bae7c6121ce4bfb4,mlb-det-kc-2026-05-10,2026-05-10T23:20:00Z,2026-05-10T23:20:00Z,67307131139941904720047715230985262689213560320242900076681518839159414466452,0.505,0.6,0.485,1440,
0x0c7e72eeeb7efe359da459f1333804fe2ce1894df7088aa378715570d548b2a7,mlb-laa-cle-2026-05-11,2026-05-11T22:10:00Z,2026-05-11T22:10:00Z,105178523157930022297493623974193623708141694619794799140841599852164697992965,0.55,0.9,0.49,1440,
0x2eaec00fab59b5962e9a2d549a8af3e194d56557a865a159520fbfa36cd7fed7,mlb-nyy-bal-2026-05-11,2026-05-11T22:35:00Z,2026-05-11T22:35:00Z,74132590806915034488362533439050436993820467898559004269299894587668211923785,0.485,0.9,0.48,1440,
0x2c8a7a82894aef2e320775c89eebc4ea186568eecbc9e9c5d45cb63909d91904,mlb-tb-tor-2026-05-11,2026-05-11T23:07:00Z,2026-05-11T23:07:00Z,7140185186870737568202606702631026568676937264733542238111581500253000153400,0.57,0.9,0.56,1440,0.43
0xe74808f23af6016b469f548b42971cd212c2617b82a2af79cd9587647f1d05a1,mlb-ari-tex-2026-05-11,2026-05-12T00:05:00Z,2026-05-12T00:05:00Z,22853361469045610697587315801408141640625873479501018769771109855573075950176,0.535,0.9,0.52,1440,
0x3f08d898b49fe3e65332eb32565f02a439703df3748be7474d3a47f05cdb73fc,mlb-sea-hou-2026-05-11,2026-05-12T00:10:00Z,2026-05-12T00:10:00Z,85633361549791460798709732387659298404763469115138438357277603667304647139429,0.52,0.9,0.515,1440,
0x88a43757673c9ef4acfefbcfa498b7bca11f5b5bcda65e4d627b26ef01b21720,mlb-sf-lad-2026-05-11,2026-05-12T02:10:00Z,2026-05-12T02:10:00Z,40357165368159848152320592757928517848235774610324859951854668029003237434842,0.5,0.9,0.475,1440,
0x5fda82c08fe373f4f8a24c80f853bae6b29c0656c55d018ab114c5830acca695,mlb-laa-cle-2026-05-12,2026-05-12T22:10:00Z,2026-05-12T22:10:00Z,25855080270400073659730863806074643685294362091138070428886452760702108556003,0.535,0.9,0.515,1432,
0x1064033ca2b61d7158a8df7147001333ef94cb6f8e579a90635c438811d13044,mlb-nyy-bal-2026-05-12,2026-05-12T22:35:00Z,2026-05-12T22:35:00Z,92706587823752150451687375234964933793801000043531480689105243553469811835858,0.51,0.7,0.43,1432,
0x0355f4a41b120f2a571846080af4c7ac2ae810e9b60f50bd1f363e2bf294e258,mlb-col-pit-2026-05-12,2026-05-12T22:40:00Z,2026-05-12T22:40:00Z,57597513708411724212362011818925737815750674005068898411800754825808174981422,0.575,0.9,0.495,1432,
0x322e145698247e3c65e903dbda9bf913ec5e27adcd11ea9590d8d8527ebc8d0a,mlb-wsh-cin-2026-05-12,2026-05-12T22:40:00Z,2026-05-12T22:40:00Z,41984066232590515140875471636094341786610666847034008780776449640419906884382,0.47,0.9,0.485,1432,
0xc1fd7af9e82c29f68c27ecb326232966fea9f29fe60041b86c181ba0c39e51b8,mlb-phi-bos-2026-05-12,2026-05-12T22:45:00Z,2026-05-12T22:45:00Z,25523316819222549198551207373519979427417978940162152147639629137609464195802,0.545,0.8,0.485,1432,
0x0444d0008526eedf60accc8a8bf09997ccfa34ad1b6d71e10470d8e8b4b9a47a,mlb-tb-tor-2026-05-12,2026-05-12T23:07:00Z,2026-05-12T23:07:00Z,91580723014083201855457971279727688069961586177534397262717869457015088296576,0.54,0.9,0.52,1432,
0x158eb8f0a0a597e4ac79400da6d5f5c5190581eb502067a81114cd8f4e4373b4,mlb-det-nym-2026-05-12,2026-05-12T23:10:00Z,2026-05-12T23:10:00Z,10611414260673585478001704763280543345774876477744820241478314880467812151630,0.555,0.8,0.55,1432,
0x82be566867dec10ad6f61a33f56dcb45392d7312cff227018434ca34ef05523f,mlb-chc-atl-2026-05-12,2026-05-12T23:15:00Z,2026-05-12T23:15:00Z,27638790725347038259639416249053231065424202415108956429272260441152552025461,0.505,0.9,0.47,1432,
0x064435355ac2cfb39712ed43c6173514e9e361c3c23daa351c81a055e473d1b1,mlb-kc-cws-2026-05-12,2026-05-12T23:40:00Z,2026-05-12T23:40:00Z,99216984110130782287195908130785691620573031575300532802692870491448900350150,0.465,0.9,0.505,1432,
0xa19901c1da0f581496914bf9d275263ff7b02c45310ae6f6c924481970b6866f,mlb-mia-min-2026-05-12,2026-05-12T23:40:00Z,2026-05-12T23:40:00Z,67563116474331078199725704304099730858929306920378318172081630814484560739395,0.495,0.9,0.515,1432,
0x6154cefc7ab6b8589e137d0ec57acc3be082eb3c443031e7af92cd608670c53a,mlb-sd-mil-2026-05-12,2026-05-12T23:40:00Z,2026-05-12T23:40:00Z,36132389028849124674935070726623301963824731619305553425871191822142690984450,0.505,0.9,0.49,1432,
0x632e3fcd6a92508adddfc21706fe3a78a7fa1eb4726e5521d9af9764914fec1d,mlb-ari-tex-2026-05-12,2026-05-13T00:05:00Z,2026-05-13T00:05:00Z,93984172296218248925941936213353739354195983859704526245246965408787864970538,0.525,0.9,0.515,1432,
0x672dbaf75bc37b1074e8906240f5b8eebe39b3d9174288810ab4daf4b956b477,mlb-sea-hou-2026-05-12,2026-05-13T00:10:00Z,2026-05-13T00:10:00Z,80575860740636833145862804012002340648660794205108564868724007354359351824797,0.515,0.9,0.52,1432,
0x85393661e9139505eb0977da0b4922ca869f5ef24b217d5e2445aa7c74f9a1d0,mlb-stl-oak-2026-05-12,2026-05-13T01:40:00Z,2026-05-13T01:40:00Z,11609354996209361170709035214610474413797799176662975498507313130452623920669,0.45,0.9,0.425,1432,
0x2887753b089685cc512b032220fd6db2f4a27a5c4cd70fd720cb9057bffdb4d4,mlb-sf-lad-2026-05-12,2026-05-13T02:10:00Z,2026-05-13T02:10:00Z,82006383756159281353617444423269087908341388700801543248365672247392850419101,0.505,0.9,0.49,1432,
0xced0128799a84a864555ad43733cc1f85034a24e27f58b5412e8fe95f8554543,mlb-nyy-bal-2026-05-13,2026-05-13T17:05:00Z,2026-05-13T17:05:00Z,85846616187396252832592779581969783866571971819414913340706746275598839375375,0.525,0.8,0.53,1440,
0xfd590e27cd15753fa1ff28e8a7d8257be50272261879d64a679887feccc85bdf,mlb-laa-cle-2026-05-13,2026-05-13T17:10:00Z,2026-05-13T17:10:00Z,78938474710911016541562391303738305657298786721773612418948848310996456009589,0.59,0.9,0.61,1440,
0x3cfc030dcbaa07a90ffd3a8ddec3f99f7aed370239d9c10db04936880dc32a2e,mlb-col-pit-2026-05-13,2026-05-13T22:40:00Z,2026-05-13T22:40:00Z,50542450215144450104496164378126128596184661950945839504008826741529753839423,0.52,0.9,0.5,1440,
0x5e4dda8d577953489bcea0216577046c0eba5c6ca46520763a5e62eef9b8cd8d,mlb-wsh-cin-2026-05-13,2026-05-13T22:40:00Z,2026-05-13T22:40:00Z,55617459296792068566732252389160584556858179831233508047677941363924642288499,0.495,0.9,0.48,1440,
0xcffc274b1c9aa6d2dd1a3c617f312678598c4f9697748b29c4a7a3ff6836276d,mlb-phi-bos-2026-05-13,2026-05-13T22:45:00Z,2026-05-13T22:45:00Z,25596485806040844081435911285174013410714237718781348307947448731464229741924,0.495,0.9,0.48,1440,
0xa711df687dc4b4ec12f35f541e5b3ca9a9fa28779e967e32f32fab0b20411c51,mlb-tb-tor-2026-05-13,2026-05-13T23:07:00Z,2026-05-13T23:07:00Z,78588039628128056269907942089707095545627954973010296805454394287283540073428,0.575,0.9,0.55,1440,
0x2a7d16b82343d62f2c57318dc976e963f2c7983474e2865fc63fc9010cf409ef,mlb-det-nym-2026-05-13,2026-05-13T23:10:00Z,2026-05-13T23:10:00Z,80548412854575282557612133391150960694156172191223458162951360359926630844565,0.53,0.9,0.5,1440,
0xb9eb28dd9ebcf0678d83de90bc3a75578962f5d7a19d046705811d34bfffae8c,mlb-chc-atl-2026-05-13,2026-05-13T23:15:00Z,2026-05-13T23:15:00Z,93543736842128666674003727500057280070760017750836116030476624813691995062039,0.535,0.9,0.475,1440,
0x82e49878dedff469a3f3ec181b0ae9c23b9f24e5a17cc32addb8c2727968a2e7,mlb-kc-cws-2026-05-13,2026-05-13T23:40:00Z,2026-05-13T23:40:00Z,20844246350276643274653987608230078111764539751083132839230248332551643517955,0.535,0.8,0.6,1440,
