condition_id,event_slug,league,away,home,away_token,home_token,game_start_utc,winning_outcome,volume_usd
0x166dc50db4bd8ff277a1873b179e5ab33a2f1b0b150530fc2288de32bf604c96,cfb-ill-ind-2025-09-20,cfb,Illinois,Indiana,9943850202023702533261860368758924441291340946822741438237710723712473907545,110797216339646990104521418222749205276150803242118379188612004273991267945051,2025-09-20T23:30:00Z,1,519717
0x4393391f09c8bfe64c4977acee40ad297d8b014a912e8a2d2ded39be157867ac,cfb-stan-uva-2025-09-20,cfb,Stanford,Virginia,115672195964380047046309329986758692846616773466500616417214366809414925860631,21216422973564767597726616806078022261565267146089223455746684818147345755593,2025-09-20T23:30:00Z,1,8635
0xa3a94e179dba0c4bd35b95dc4f968a120150a8ea0d35946ca35dad0b5c228448,cfb-uf-miami-2025-09-20,cfb,Florida,Miami,27774306146211810230552812908775963586925037528583271838137206878775621092929,23786270677179447677391531723747768128121272606303539017738211582852855477309,2025-09-20T23:30:00Z,1,381755
0xcbddd3eaee53b47fae67fd7b883cab67fc1ba7c591bb9cb2ce08e73d9510219a,cfb-usm-lt-2025-09-20,cfb,Southern Mississippi,Louisiana Tech,99322087184530250040650942800006796925214121592120573367759183980598257858556,51926718228987788462778604377794312639071858914133646482039999385188360104806,2025-09-20T23:30:00Z,1,6373
0x43dd2f5977079419dea8521fa5b60aa4d53981a361ca30fcc02dbee6008abe79,cfb-wash-wsu-2025-09-20,cfb,Washington,Washington State,53193599659694818599743127487577105511921073022470096858791101816427186099515,27567591700592198390509518368016238145483895858154860466173832186649822163312,2025-09-20T23:30:00Z,0,9551
0xbe64ac0083b7fcab0b99e0867713d9ef70fef961a8da0ecbce9b1d425fab5b42,cfb-shsu-tex-2025-09-20,cfb,Sam Houston,Texas,58040611512894443294650504932231475928640467700667823981757595350427622926301,11790787470727965270929288871007746296846331371473937955365682414051596133337,2025-09-21T00:00:00Z,1,27260
0x4fdf54ae35e6aa90a0d67d12ef4c69f41ff2e43ef3d4a5b7d155abc806384135,cfb-ulm-utep-2025-09-20,cfb,UL Monroe,UTEP,1796808046488001009391856947154874966814431342533845390955260098702778895553,6547640447303997787130983953163575754930969370438406887164833278859808501708,2025-09-21T01:00:00Z,0,47677
0x87b63a319b1b59e5799e8c957dc3189e6b0ea72cdbb956812f4953ffe458f4c8,cfb-utsa-csu-2025-09-20,cfb,UTSA,Colorado State,47069442125672281219685150034266801789077527221062177372683885862730316637797,37432288674806292050304991894740984003363956099495719569405093032035891692947,2025-09-21T01:30:00Z,0,55360
0x312b9c5c1e712fb150a557fbad12fbb69e84f5e036572aff3bdfbc2be245d98d,cfb-wyo-col-2025-09-20,cfb,Wyoming,Colorado,6036867540242575973274774216440544745881874981724113396374039438096359225182,9091725090712041699754856277820258693752307562831694563178227312190566744019,2025-09-21T02:15:00Z,1,114734
0xfe2b39eaf8209a7d0ce6c35ddc78e39069f70f9eb68270b1b9ef2c8de1ba2be4,cfb-cal-sdsu-2025-09-20,cfb,California,San Diego State,52537560246150191856010397087474582914279429862225108466942259667960353780481,98376621597146894023868414716541567352254194715950531825063868191720840046764,2025-09-21T02:30:00Z,1,118075
0xc2e7cab4e3111d25914456053a685fa3ad942f0a23de3c2cf5ea90f4ca48e896,cfb-msu-usc-2025-09-20,cfb,Michigan State,USC,10657975414768920010221332439158595062967288494004733467383722926244012206203,79215826936334170065381587050137662918278414648159027419523396233898335639293,2025-09-21T03:00:00Z,1,235491
0x74526b967dffc08c39297cd6d383633887757192c6fc85fac7bef3b2fd075157,cfb-frsno-haw-2025-09-20,cfb,Fresno State,Hawai'i,89310986609919703228364070750486811682348599214452804166094003191673722044316,45689078611402448985165625737699369812669994012032610385281043329029866332572,2025-09-21T03:59:00Z,0,184084
0x98dde15f19b750936526d438b9920e325aece9d3e4144b71e276e96f557c1c49,nfl-atl-car-2025-09-21,nfl,Falcons,Panthers,13875471483986037043917512654006556970820516942936795537749296517747845240477,28650788686606915734678498387740694226763102480377076696553994937926067541697,2025-09-21T17:00:00Z,1,518801
0x00cfb1fe371a24b3a9d81f1bb9ba5a037a53f70cf5f2741f3e8d24ca0eb46591,nfl-cin-min-2025-09-21,nfl,Bengals,Vikings,92986809570200895340848062892778807038414010019071340619897945655767072731517,92486534170752428518477793382213663768123879115338473133253850662886928070966,2025-09-21T17:00:00Z,1,2063397
0xfeb438246bc849b858cb0136ec42903babf3921f634cf1733ab833349b65e6dd,nfl-gb-cle-2025-09-21,nfl,Packers,Browns,87258664697298601137287944285004765454415053322072807814794092254726185858006,38952853424630760049846622468766416766061757430553847284707888786784715939931,2025-09-21T17:00:00Z,1,1215658
0xcab669c074f8f790546d99e92a5864b14f46d98de451f35e26ea63c0089a7173,nfl-hou-jax-2025-09-21,nfl,Texans,Jaguars,68225883195219390106211394704106822372557233192872998749574557437566108186749,16888763879473660430214020680621427044056076378594048231316329171515721854791,2025-09-21T17:00:00Z,1,1698883
0x0a72c4de1ae9224eaf23d19ed8710a9b569bcc18b872e5b0812d4e931e36b837,nfl-ind-ten-2025-09-21,nfl,Colts,Titans,94879328291796788885175634946062995003145659696116266100807827109455487357973,61854481759038884085482361352971572397190686501794994648627035810006780989179,2025-09-21T17:00:00Z,0,1610982
0xbaef857e53f69249525c725e35c4dafb4c9df13c915738351bf2d5ab9fef01b9,nfl-la-phi-2025-09-21,nfl,Rams,Eagles,51230043022936864370124816866072324883627957324170208944272847458327736631868,67387093329647490545921706093639107526342445304585795579291775501390020754109,2025-09-21T17:00:00Z,1,1024432
0xb68114f91bebbdf4db3b833187ffa59aa3b9a727cbc3070f232e2fbc8efa530d,nfl-lv-was-2025-09-21,nfl,Raiders,Commanders,14749646198604487709483915164936437375690553743867604068353182912109039658409,94349210734073934349732822692304824398184286458491820984218001073583867961217,2025-09-21T17:00:00Z,1,1534442
0x44d172447f68fcc304a574af3439776f798155fee1ea6ade6861ea62d269a856,nfl-nyj-tb-2025-09-21,nfl,Jets,Buccaneers,32838747294601964372897965261836536574214405068363312006538202579200249032216,52585470237867583511846001937250721328548581064940431591713676163947211187330,2025-09-21T17:00:00Z,1,1145476
0x8610f5115132a1dbb5d9db6d2514880bffd355a08d4e7e7c4a4b8a176ed9baa7,nfl-pit-ne-2025-09-21,nfl,Steelers,Patriots,80270565129231744822259705326951533654149839236198446676801838809871663645030,14892591364720126589136668020436360279751550348735286719152175128972501129088,2025-09-21T17:00:00Z,0,1003692
0x63c2b29f776882f6a873ab08f9233b5ce81878f08901b356cefbfeefed9a7256,nfl-den-lac-2025-09-21,nfl,Broncos,Chargers,48117640740518226108140005956194608925457986057152995232409293702428831315173,115523311579304775666151267830104573621152265866439669818122511450334592597233,2025-09-21T20:05:00Z,1,1993928
0x027debee6533019ad89f0c725cd371e7743741993ba7299ffb6fd00fa2113bfa,nfl-no-sea-2025-09-21,nfl,Saints,Seahawks,112398846481534278879439450100988448792168123719253828829734134047212506347010,37895934190260417112652533934821879281750640161693606954055047411823663236184,2025-09-21T20:05:00Z,1,347823
0x86114dd0c8cb0620543ac867b2c1c38715f6c71e62d2f6580c51c5223e6f3c3e,nfl-ari-sf-2025-09-21,nfl,Cardinals,49ers,20722642476649997844513728293814761821865660726549240826137985187317020079211,39148579302410347092256189303124790547041230368323860589132247233392125174807,2025-09-21T20:25:00Z,1,2381553
0xfa1e8f3b1d376187570365ccc2b0a75b75c6bac5e09af54cbb2f136dcfc15312,nfl-dal-chi-2025-09-21,nfl,Cowboys,Bears,66109324251120809826357548448240929229543115194646865750367470280391549484643,49748717418232540866691489369455460660174433215071175627472732459239742456164,2025-09-21T20:25:00Z,1,1808243
0x86f7bdfbb5d28ce8a9c455600e0252b016becf26a3868ac5ca6b85a65ac5b785,nfl-kc-nyg-2025-09-21,nfl,Chiefs,Giants,112085829861912577029912836392367723580587458860313519506210920865694145195698,95147698090943520490758979608436169570170235612034946822145085740882380840722,2025-09-22T00:20:00Z,0,3267791
0x9bb75ad1d36ca556770aa2e1e12d1a6cc4a96039664434a33d4d7221504fa28c,nfl-det-bal-2025-09-22,nfl,Lions,Ravens,2515163246600094955146633950989102702179544078232026830982351749628779480896,55702035459406846888759918336187749345236096167333622088228146068953382442140,2025-09-23T00:15:00Z,0,4037205
0x465bb7c09fd6dd71b1dce092970aa5dbe0754bd04754d90580e32205c744d55d,cfb-army-ecar-2025-09-25,cfb,Army,East Carolina,57389267771063789917755518172684950848170977249858843687459839587023041704854,111206233905299426601509838944874497700385804974756967041498788731767533167625,2025-09-25T23:30:00Z,1,82678
0x2a749fa0cb0d3a9950eb54d6bc2800de73297906857b6093bcc1a9573c17fd05,nfl-sea-ari-2025-09-25,nfl,Seahawks,Cardinals,20943190611234549882277960944338616300224262497644018554698026621641409906110,40893647283949559451289184667630521045885075628326431214881271948445235565326,2025-09-26T00:15:00Z,0,5112503
0x802b26249e03ba6b92f73e1019f69f0688f9b59d2ea9ed8ec9f04cdeaed1dd24,cfb-flst-vir-2025-09-26,cfb,Florida State,Virginia,4212309991832275055250765742695700370309312176466693597699531502727847216985,8677075147235016918858574729252712363231847518042622338306780293241239046035,2025-09-26T23:00:00Z,1,872108
0x8f6538c2a347994680ebe60d986f5d6887d0b50f476ee48ecb93878a197dd1f6,cfb-bowlgr-ohio-2025-09-27,cfb,Bowling,Ohio,97242991871637383277885336046496107313936975302081880403665723342755301285267,57037615850993514763477146500209331129298289533181909534780146014925484082360,2025-09-27T16:00:00Z,1,4063
0x60d542b301f0455b36adbf5de1cec2a8c5e85b40aaa88752826c715bc17e7f26,cfb-cin-kan-2025-09-27,cfb,Cincinnati,Kansas,31228310211352622891063830881534029168056301415587402203281543113247850386875,26382977389105998342298710970327536478640775881382551329686631950917137243091,2025-09-27T16:00:00Z,0,104336
0xf44c6f6a6deb2a2a769d163c8ba1c9bd73eb0465b49d6f5b1bc22b228856db60,cfb-duke-syra-2025-09-27,cfb,Duke,Syracuse,103990867132420767171926114303662724597474573713144369858436813255575999528347,54675294594293638865702689436022709144328468463243384745937151302166974688183,2025-09-27T16:00:00Z,0,157316
0x040bc569d4a7e31ac6a71fef318ae22b7dc9b9562925a8e67732a2b99dd9ff5d,cfb-gtech-wake-2025-09-27,cfb,Georgia Tech,Wake Forest,49853343634133832234568358058618592725662254830765872987282050264670500376187,109126829841602980147340521688232771860583601845317826963239365479078512508747,2025-09-27T16:00:00Z,0,322102
0xcc6425f01129e2a7b7bf1ff218f5b9cead63459442fe1538f7261b4ff056c21c,cfb-lou-pitt-2025-09-27,cfb,Louisville,Pittsburgh,80145060399561674355915745490984347735114832178531731441626805326964150027762,73357267400270915024219679744673774347609395446131811540108515943669882535890,2025-09-27T16:00:00Z,0,73609
0xd2943049935e7eb0df6027b7141113a6fe91a5bf288906751fdf9bec4344cf81,cfb-nd-ark-2025-09-27,cfb,Notre Dame,Arkansas,5889905986321118562585689975663549938775886890621012125629227531955301507015,87089512922323458167177178247659426573814063367385271704015220874633159195381,2025-09-27T16:00:00Z,0,126233
0xf88ca0f086c6e7d3dbee06092112e6772e2e981f5d23e94efea8f1ae69c8f6f9,cfb-rutger-minnst-2025-09-27,cfb,Rutgers,Minnesota,100683984359188461148966084777461393286479369232291326381003068052681801800987,80522569311928835610759820849682362974512796794361655267737030215690610585832,2025-09-27T16:00:00Z,1,93958
0x9a5e6b7e96aaa8166ce6cd132a982b88669c01bae23cd59c0aefa5b982402fe8,cfb-sala-ntx-2025-09-27,cfb,South Alabama,North Texas,83314170229711045749992910941695215586948083273876058052542317602771831779099,3914631918769627577320000598248940060356012334925984536034672362834018156555,2025-09-27T16:00:00Z,1,15732
0xe00b8cd962038ff422aa9dc0948283959850ffc264c23e67a96124d1a86b2d3a,cfb-ucf-kanst-2025-09-27,cfb,UCF,Kansas State,60840036631999650566019956942861604946485838508822449770184905371748015178832,26525834051285920248623809526198798217294510949101637411104263027938166470138,2025-09-27T16:00:00Z,1,99716
0xd9f4f79cf81ed6b33a86383242d9ca0688a7708e48df2a3afa9b5af4f1a8a489,cfb-usc-ill-2025-09-27,cfb,USC,Illinois,16474560570878677041258675866930361500054412057965000878983102982842310160755,109403070398589052832079076567398897580837392298701321711499415966529726457500,2025-09-27T16:00:00Z,1,155028
0xe1eb6ee66a0df54697f1c6054e7158233a05826ef27e84987da6dbe57e211b17,cfb-utahst-vand-2025-09-27,cfb,Utah State,Vanderbilt,106864281563748838241651587170328058548615642958999531815559787865523910076417,17301139335989751422602553679293747173040177142973571831484911109382733514201,2025-09-27T16:45:00Z,1,76216
0x60e38e0bbebb7728077f96ae311178736ce9fb8a886cd8dfb26b1c32f379c7da,cfb-emich-cmich-2025-09-27,cfb,Eastern Michigan,Central Michigan,46636309173641080689342906192474134603109928540249343910567733724825935022330,55430750958457370139303955314789628202916023959440685555331171141109409487422,2025-09-27T17:00:00Z,1,17077
0x62304de442494d50be99f801851b53173c47a3d5dfed2ab732f59f681df0d123,cfb-gas-jmad-2025-09-27,cfb,Georgia Southern,James Madison,97236235313473860258243008872597575512828101361804197943441390517975938625537,47102440899778269469370153982235525555101470620640157588975804550369550978730,2025-09-27T17:30:00Z,1,9773
0x9d69b7a53151394a2a14f1cabcb853c04e1765fe80f12dfecad07e21cf8b2223,cfb-arkst-lamon-2025-09-27,cfb,Arkansas State,UL Monroe,23213154831625647163423519752201114121339535459944380113122433316419094951832,27236903936519659481669089767881887834018393186290876344066312350242564826071,2025-09-27T19:00:00Z,1,7442
0x929c40f5a0ef9d82ecf36c4b8a819600f55c7ca46f81e7d9198d7521ddfbde64,cfb-akron-toledo-2025-09-27,cfb,Akron,Toledo,45584328601204330669082273868552173313022005428899723636091591140484893922725,78075701447110831702768221543593269238491007406126977629937436556409424973029,2025-09-27T19:30:00Z,1,2601
0xa96fff91ed4f2a9fff6b45e7646461ed84244eb698fbfb9ab24f01262a5981d8,cfb-aubrn-txam-2025-09-27,cfb,Auburn,Texas A&M,100693614552327259041869763225570415927272724884766880148827639060992422440365,111131055590536262211218324475524060144427962823880875167111197409310497018147,2025-09-27T19:30:00Z,1,75693
0x8b46e0df4f83d9c44ad06bb20b59f7a956dba453d32b7614f1ce6593f57c4fbb,cfb-bayl-okst-2025-09-27,cfb,Baylor,Oklahoma State,60975715709188454495702284270861954908130917073819443587435518574669993976268,52677265403037904228146806788824479745553116070315514057550978353273138002769,2025-09-27T19:30:00Z,0,62307
0xb36b6bedf24f602fe1a1bfe666b16ab5e4e7c4ebc8eac271e4a63d7b6c98587a,cfb-cah-boscol-2025-09-27,cfb,California,Boston College,103624727215862380862097953041546939484514800835775433430425324178039063311075,79658449017317109637521738622973064895902496185701156640229979196108729216241,2025-09-27T19:30:00Z,0,51846
0x4cdfbf7d0bf6d6f0bea480e210289d4842825834b5ef193387661b6fec3db64d,cfb-ind-iowa-2025-09-27,cfb,Indiana,Iowa,84684602205596823828378214090955557945942574260277357730130088898407350473644,108880567607789790963841618851413951629118721389774356779774284710943348452405,2025-09-27T19:30:00Z,0,40221
0xb1eb994bd536d02d4d773d6b17c11ab3ebbe25face9c6861d4bfeb7049deee88,cfb-lsu-miss-2025-09-27,cfb,LSU,Ole Miss,84992445447629678568776971421287255423937223114325022573750879297342392611390,31442147233592191041395100311942997657724069913903029069361449042288267326516,2025-09-27T19:30:00Z,1,444768
0x84cbf4d230de080d09f74afa3845307f051344db46e2d5f7127a399250d639e8,cfb-ohiost-wash-2025-09-27,cfb,Ohio State,Washington,82541626595718426950840468794163792179288354879328598072468921394373465264551,84650869714195027058145645344739244846473220038240856298535680729366673926063,2025-09-27T19:30:00Z,0,232338
0x62339a9ab2bc7188dfac5cf2e740e95d6871c71b74eb44b77797dc4b498be47e,cfb-rice-navy-2025-09-27,cfb,Rice,Navy,76283820756730109953361090186340169191093133103430208835125185161249308411867,67155891728666185534105041055600633914533831658010567418293780182709375893972,2025-09-27T19:30:00Z,1,5105
0x30f0ffc61f0760056aba069a0d2b014f115c32c8316965997748ca6eab24a5d7,cfb-sdst-nill-2025-09-27,cfb,San Diego State,Northern Illinois,9381768915341322814430259091558997821836189975533998144586604657689122127237,7590841049944316903883734992732173182689913179861972880766219446196424760950,2025-09-27T19:30:00Z,0,28459
0x225140ed25261b1a2e8f6c007ec44d40629a38dc8b8eef5d70df536bf9d3b5ac,cfb-ucla-nw-2025-09-27,cfb,UCLA,Northwestern,114928448680480839746671792806280228474109310695972012148574021626774592455169,13263925902940875313010427131155163162048406988154651739450599002596366474991,2025-09-27T19:30:00Z,1,40919
0x1c4b405a41b317d0e30bbc5c54f8c15514e7818b0c9beb755788a774bfdf9d18,cfb-uconn-buf-2025-09-27,cfb,UConn,Buffalo,35682591301566722799548470944205509458676287240159892557911892346391150613394,109398720354103686964227447388920248129138817590979758457941968823021002709265,2025-09-27T19:30:00Z,0,14699
0xcb72bef8df7a106fc87f4acf814992893a3607cf169b76a8ed4bf6c15bcd3c72,cfb-utah-wvir-2025-09-27,cfb,Utah,West Virginia,61648567641655626307560566502740202919810257029076697599167681884427319151389,99716261781490398347011626905099918105181474738880358385968770348133793731877,2025-09-27T19:30:00Z,0,14073
0xbda39417c17e7ef780eee52a41a51c883672ce626fed190d83d57d83120ef4d1,cfb-nmxst-nmx-2025-09-27,cfb,New Mexico State,New Mexico,75659104917355516420907053174335726743642217077000122498044109735665616518683,96367347183480932241392408412091912742033092751936169415227477500396004124016,2025-09-27T20:00:00Z,1,6293
0x92dfcd4e774d7ec01498f30b9a92f2f73dae4aff0fc91574f64e5761d7b2b201,cfb-tulane-tulsa-2025-09-27,cfb,Tulane,Tulsa,36894321915045842135088186395907430021940482893209426579590992205317121097102,16438472272012418709851841679546338354480624148817823473892327055414570702846,2025-09-27T20:00:00Z,0,9860
0x25ac36d8bad5da418bad8134bf70a2461b145f8673f329c34ac991bcd1827ff5,cfb-hawaii-airf-2025-09-27,cfb,Hawaii,Air Force,73543872922781049424723928629009126361701763614791082246662095314146689867100,61126065797421483165662668667341884076713577240072397160597064857292359616282,2025-09-27T20:10:00Z,0,24380
0x7aa6788e40168d0087f978a0caab2f2a0934d43a2194989e4f940f81ee7fca9f,cfb-tenn-mspst-2025-09-27,cfb,Tennessee,Mississippi State,29252260069938506044016719739051634009103843000776502003372030138704711754539,50418726626272189742488040761627248936502862677558357397089470052694286012870,2025-09-27T20:15:00Z,0,132063
0xc42e6c5feac01a06c8fd83780b71b4db2042f397662d2bbe0793f9842eff96c7,cfb-librty-old-2025-09-27,cfb,Liberty,Old Dominion,73800861728763496778350594362038681516056565799170013310635776283686136737647,67917696683173534363197535332598590747768335554378844048998902867536891533784,2025-09-27T22:00:00Z,1,15927
0xff409e1cee0eb6ea0a7ab0740baed14b22c2395fe16228a2e8534a5bda0b7274,cfb-mtnst-kenest-2025-09-27,cfb,Middle Tennessee,Kennesaw State,82488670223809594216810711707150141907028869728327083808176154974999553850202,82584605027738548932119300092619660342486953446494048423829192342674650846807,2025-09-27T22:00:00Z,1,6530
0x5da0465202f625a1147bbb789e288310e90bbb020a776330bd3d333b37e55f90,cfb-ri-wmich-2025-09-27,cfb,Rhode Island,Western Michigan,66644344270248127085276240534243458327800132983421466374468743196991525672965,53266586471730727149076385923289578678684756850728311075952376322438793561842,2025-09-27T22:30:00Z,1,5577
0x885033b344ce021418674d35a253fbc7f265b06fd1ee92b8e9a0d36a3cd980fe,cfb-arz-iowast-2025-09-27,cfb,Arizona,Iowa State,80946675979036203384344460204975879881293566404790336711675001044947102544728,101911596837803458515360862210212934091536887710102492503797818804455798496308,2025-09-27T23:00:00Z,1,31303
0xd3ecad982219eaa8452a7cfb9e864bcff37c966c8b3aa140e257a9d70f18acda,cfb-jaxst-soumis-2025-09-27,cfb,Jacksonville State,Southern Miss,57583370896077447154637816813206016668197210047992106127729566271341984540105,74911082244008322951836713857368657901586621320593447247730712160794174467159,2025-09-27T23:00:00Z,1,7796
0x72544317201b15fc25948cd22228983362125986eaf24826a4876788888872eb,cfb-mphs-flatl-2025-09-27,cfb,Memphis,Florida Atlantic,31599886959748308970929925242031670345638695590013189558211449221835384968679,81021572294020935166619901528676483776562962624843644561812152963987020299436,2025-09-27T23:00:00Z,0,27901
0x9f382d62f4757a8832f637f239904fb39c8d495e33c0726e914beb830c7e7e35,cfb-vtech-ncst-2025-09-27,cfb,Virginia Tech,NC State,44530895518203727051694267145520496039869887009226271518830322841088226528415,3580968427457608733397442308921823317408755515673015072324003133775824307294,2025-09-27T23:00:00Z,0,58768
0x6d59bd171d8b909e3af44c2b0c52bd6a690480805e7d380f0241fa3c0e7cbdf2,cfb-wkent-msrst-2025-09-27,cfb,Western Kentucky,Missouri State,81134490038786774697922097899923799431270349022269110700662178678447456774104,47089984651560844526571248766601933515658362404609761797885917034688187622763,2025-09-27T23:00:00Z,0,8392
0x78ba21fd7871d3fe5eb50b3834a18eabc98dca241e1dd842623b0c0bd65dc041,cfb-ala-ga-2025-09-27,cfb,Alabama,Georgia,64915121404697664970464110212045671619737548049651745901999888719234146110420,99031005349064195268184335369638518565858998445465364241240384044433549639261,2025-09-27T23:30:00Z,0,804709
0xbf137621a4f5ba06d83dec7c62cb38efa5dc819723e8acc6aed4251318ffc0d3,cfb-applst-boise-2025-09-27,cfb,Appalachian State,Boise State,98955956409942231165850549096301142372072018589635217285208023301566498969319,93875051707122875050931288025290670972422873034769980599189438487425772538457,2025-09-27T23:30:00Z,1,27007
0xfb41ad72ca45f94f335a6eef84daf6a761262a87cc581ebf9711a4bd44599bc3,cfb-ore-pennst-2025-09-27,cfb,Oregon,Penn State,86526180149590037791473915924268329008410532448259113943246006964291936534620,8513767121330962718082835511872411226027688603204224679965510243208045509846,2025-09-27T23:30:00Z,0,509251
0x93cd8e4b8a9f6ecbccbc95257e388dec771bb599408d441b98946e5d4af60f02,cfb-sjst-stan-2025-09-27,cfb,San Jose State,Stanford,37779768590324129935252406374492498992031784339490132585415961524944500100173,67292247031803648548784340267418965625584034423400866896891455538222308729941,2025-09-27T23:30:00Z,1,75073
0x42570e2cefd9d65d17206a2074a1af70dca4df8730a16c7419aa29604633a37f,cfb-umass-missr-2025-09-27,cfb,UMass,Missouri,34455877990676363098731679545054150177037619500037747310502946553539098920547,20073935761063066776942576239839359901186193667075016096773301931335898032371,2025-09-27T23:30:00Z,1,21847
0xa23a6d89738fc76a3d62807428b2495f70d23518730314613405ed151146c6bb,cfb-washst-colst-2025-09-27,cfb,Washington State,Colorado State,113083127160296397050568616515423592355006496617303974981724401643913109542142,31223210989372320362389248477358149359371434399028058296775755101652208991731,2025-09-27T23:30:00Z,0,16932
0x0dfee592c5e92a3582a666314f3941d608074be8db7aaef6533dbf0e4a549fcc,cfb-uk-sc-2025-09-27,cfb,Kentucky,South Carolina,106216491895274287055078621397304831902322443130405730899117270653738607519765,93509876696223218209735713096328984346907816802398181805723140244768822643725,2025-09-27T23:45:00Z,1,41260
0xfcc46ecb6f54bc116ef2eae38921499f53eb0b669d5719a6f7a07c414d4456b8,cfb-loutch-utep-2025-09-27,cfb,Louisiana Tech,UTEP,89690722279534021939632145511616545102695301598092736212032771612897534709673,61619178758218842774845356879868638297488606561457474527038549066292121526708,2025-09-28T01:00:00Z,0,3318
0xd5b1f3e75194ffd48ab28b219cbb38f656d07af3ddc1619c5b5bced8bfa6124a,cfb-byu-col-2025-09-27,cfb,BYU,Colorado,89070026563336644656767052398931571430736968801816010047935864814610497019538,51391085654415424172312151845714206784367760154647433375917631678279428524322,2025-09-28T02:15:00Z,0,178332
0xf6ac37db6b9296effc601fd758968a519a81bd918fc958f28279ba32cf532f77,nfl-min-pit-2025-09-28,nfl,Vikings,Steelers,26992796701607167317323318641378183020078677625602809886421680518444681314122,87038101420335554305355995420628737420000368525357264279762494742880834042866,2025-09-28T13:30:00Z,1,2300156
0x2517c2e7563984d2149ac4b2bfb5d4994c36a9360929d195cd91278925629813,nfl-car-ne-2025-09-28,nfl,Panthers,Patriots,47212940094346874033326128507219547101196135176942953030766051309068980209464,62664620498897596624234693674924237304923803215991040525521923894987212224982,2025-09-28T17:00:00Z,1,607663
0xba5f25a50cb42b8187b1c341801f9a8e5a5aee19d74382ddbba563da5cdc01b7,nfl-cle-det-2025-09-28,nfl,Browns,Lions,67219901198290129785024749121304090075185652126985891625206154238347150878523,59071626703440956767260142476119529879913700538746487627202120248806376898623,2025-09-28T17:00:00Z,1,689788
0x79adec37b2f1ad53e17b80bb9c911c205300dbad84b55bb7ebaee8d8858d6ef2,nfl-lac-nyg-2025-09-28,nfl,Chargers,Giants,91824410878224518809665276328007517323217492466245348645680915319041262742125,23494374861561879396270244868727920005002409120714896795970468064180515688492,2025-09-28T17:00:00Z,1,1508466
0x0b05c52720172eaa168e62e9e91702f48ef69210888880d2e9b74a0e210066e3,nfl-no-buf-2025-09-28,nfl,Saints,Bills,41143771008716145188423231782162686670776093338573469516525517779185061066575,63365953085236066263304904166813412052956644471436568071522710395610587420859,2025-09-28T17:00:00Z,1,1245553
0xccc244fc8e622c7a3768672661e64b7e9bb53bbb4f1e53a3aa36bd0d33428548,nfl-phi-tb-2025-09-28,nfl,Eagles,Buccaneers,40335706737696751782045679519145285119795309139645518621633475378923024464669,13590199109596817854858050108241969482579345798746908731772636112464910574065,2025-09-28T17:00:00Z,0,1404557
0xf58eb28bb922427619e371903feb61299d311f36e11dd1ea650a4832df6fc1d3,nfl-ten-hou-2025-09-28,nfl,Titans,Texans,52587804965196054279516520887922786100911339507868310586839300507438360527579,58853433265028685686809171227629988838559183114386975477122113010690055715602,2025-09-28T17:00:00Z,1,217335
0xf4f1401bb1d74968dc3284b2c5c2319f5d135ce80b6025c89cf0b50b20da610c,nfl-was-atl-2025-09-28,nfl,Commanders,Falcons,107154750017039479627806321209191561791590708792912758685752548513021435172590,77588036876271957011731885685570403713188574640711407838126221661688239999776,2025-09-28T17:00:00Z,1,3103373
0x8176209c7972bd1b9c1f0ce07120361b34930978d225ae007461edb03aefd3b0,nfl-ind-la-2025-09-28,nfl,Colts,Rams,76822205137140591923233354236632902791672885457391147059188680246032984412819,23161824411298893163359323151161617308591739132240679608286095412225960115027,2025-09-28T20:05:00Z,1,1085383
0x7ae4c85cc2ee3fe4ea7eb2545b05aee25ffd4f83367c371006942a5553566655,nfl-jax-sf-2025-09-28,nfl,Jaguars,49ers,33931049477331647400973231599239190696316903900247089018909772224328875083748,76513151179636569284026166816083510024846732109310756241740025879596367492837,2025-09-28T20:05:00Z,0,1622501
0xa84414bb974f9f7a1ce7d4f70c293ae5aed95b54224447d11d48fb46712808fc,nfl-bal-kc-2025-09-28,nfl,Ravens,Chiefs,100036878070122838689491736975312543644694684005228591286218604091657188126039,49940683778239731888442730687963624747585339912926845365957347855007181828544,2025-09-28T20:25:00Z,1,3277896
0x4b5eb32c4b800bb96ec906a69507af92b567141e7dd6b023f6f0647ca3d840b3,nfl-chi-lv-2025-09-28,nfl,Bears,Raiders,114393248691517942427198887349890801957326257484275812318734776375068864539186,87668831790011023757209246330142109210509267271743530027377132215792940915428,2025-09-28T20:25:00Z,0,2055241
0xdbc4fe4cf3464fccac0a3d1ec518d25047c7fed46ba942026d792b67ce4dbb5a,nfl-nyj-mia-2025-09-29,nfl,Jets,Dolphins,75397511535346845817947383797557495468867612646845977458827634218090068963748,36358266231134433401431450948925130204736750382360169672958511642812301249832,2025-09-29T23:15:00Z,1,2800466
0x664ac906ce2e9579824b9eee8b42f937f3d01b3c5c670ba32e8433f95d3a4cd2,nfl-cin-den-2025-09-29,nfl,Bengals,Broncos,61484911442819768993545660574386252436777760898468221779909064575380505264046,2951804778096913763424626895931914171580208824614209496280022431623500334436,2025-09-30T00:15:00Z,1,2501691
